-4; Best Western's slogan 'The Price is Right', must refer to the price being right for the hotel management, certainly not for the poor customer….I was recently charged £5.30 for a double espresso in the Best Western Palm Hotel, Hendon, around the cover in a similar hotel the same coffee would have cost me £1.70. The price certainly isn't right for the customer, thats for sure! 
-4; Used to come here a lot years ago. Made the mistake of coming back. The reception and corridors looked tired. My room felt dusty, was not properly cleaned, needed a refurb. The shower was broken. Won't be returning. 
-4; my wife and I were taken to the hotel for a birthday high tea the service was shocking the tea was cold the cakes were stale and uneatable the sandwiches were shocking and also very stale altogether it was a very unhappy afternoon my daughter who booked this tea for us was very upset we will never return to this hotel and never recommend it and by way it was very dear and a complete waste of good cash thank you. 
-4; The description doest match what you get! The pictures are not the same as the rooms, and a view of a car park next to the staff entrance is not the greatest. The rooms were deeply average and if you are hoping for their all singing all dancing promised showers - think again! They don't exist! Bedding was not tucked in and under sheet was in such a mess that when you got into bed all the bedding ended up in a scrunched pile underneath you.   There are no instructions to open the window and no change to the heating so the room was airless and stuffy.   As for breakfast - this was pretty terrible - cheap ingredients, plastic bread, microwaved tomatoes and orange juice which as 90% water when it came out and indifferent staff, made for one of the worst and unfriendly experiences.  The view is nice and its prime location, and the pool was good to use,   As for the price and the star rating - there is no way that this is 4* and I have had better breakfasts in a transport cafe. Massively over priced and overrated.   Hayling Island is a beautiful place and I would encourage you to visit, but I would encourage you to stay anywhere but here. It will be better value! 
-4; Tophams is on a quiet street a stones throw from Victoria. The reception is fine, a bit ornate for my taste but couldn't complain. I booked via Lastminute as the trip was, umm, last minute and my usual haunts were booked.  All started Ok, pleasant reception people, they do take £25 off your card for 'incidentals' but this isn't charged if there aren't any, whatever they are. The fun started when they pulled out a manky old key and called for a smiley young lady. Now some people seem to have been given some spiel about rooms being refurbished, I wasn't, it was obvious this was always the plan. So young lady takes me out the front door, down the street and into some other rooms which, I imagine, is what a bail hostel is like. The room was large enough but there was no mains lighting, just two small bedside lights, one of which didn't work. It was impossible even with the bathroom door open and that light on to see anything in the gloom. Even so it was obvious it hadn't seen a lick of paint for decades.  She pointed to what seemed to be a wardrobe but was in fact the bathroom. This was no bigger than a Ryanair onboard loo but remarkably managed to fit in some loosely described shower as well as the usual.  There was a 8 inch step up the wall into a doorway so narrow I could only get through sideways and then remain sideways to get to the basin. The shower was some kind of Heath Robinson device which, once I had figured it out delivered a 'spray' similar in pressure and temperature as being gently spat on by an asthmatic kitten. At the same time, the shower curtain clung to my every curve leaving me wrestling like Houdini with some kind of plastic straight jacket.  You could if you wished, easily have a 'shower' whilst sitting on the khazi and quite honestly I would recommend this to save having to spend too much time in there.  The room itself was cold, the bed as uncomfortable as I have slept in and there were no extra pillows or blankets. I didn't check the mattress for stains like some other reviewers and quite honestly I'm glad. Oh, and no spoons for the luxury of a small kettle, tea bag and uht milk. But you couldn't see when the tea was mashed anyway. Breakfast was a depressing affair, a couple of odd pastries, hard boiled egg. I went to McDonalds on the way out. Dreadful, nearly £100, simply awful. Management tried to get the original of this review taken down claiming that the other rooms were a different hotel. Well, there was no indication of this, I booked Tophams, nothing changed, the bill came from Tophams, I was not asked and did not consent to staying somewhere else. Keep at it management if you want, I'll just keep reposting it. Maybe you should address the serious issues rather than try to silence your 'guests'. Oh, and 4 stars? The English Tourist Board have never heard of you! Hopefully they will investigate. 
-4;" I've not been taken advantage of by staying in the accommodation, I, unfortunately had the mis-pleasure of trying to eat here instead.  Everything seemed fine on arrival; the cracks started to appear though when we ordered cocktails to go with our rather lovely chacuterie starter.   Some time passed...  Having almost finished our starters when our cocktails deigned to put in an appearance, we thought it best to order the wine to go with the meal if it was going to stand any chance of coinciding with it.   How wrong we were!  Some more time passed...  After trying to catch the eye of any passing interested employee to find out how the fermenting of our grapes was coming along, I had revelation. A bar! I thought, they have a bar!   I sauntered along to said bar, and was able to obtain some drinks from the barman whom I regaled with our story of having to resort to visiting the bar as we were unable to get anyone's attention to ascertain the whereabouts' of our wine.  Some time later...  Admittedly, shortly before our desserts were served (about 5 minutes apart), a member of staff came over to apologise for forgetting our wine order. No more, no less.  I wish, in retrospect that I should have left this disaster without paying. This is, by a long way, the WORST SERVICE I have encountered in Reading in a long time. "
-4; This was oue first stay in a Hilton after moving from IHG brand hotels. Our booking confirmation stated we had a evening meal booked with an allowance back to the company. The hotel refused to honour this despite proof of booking form and contact from the booking agents. I was kept awake 2 hours by poeople arguing in the hallway and at 6am by staff banging around. The breakfast was uninspiring and not as much choice as IHG branded hotels. I am now in the process of refusing the decision to change to Hilton due to this experience for which I was not apologised to by the hotel or staff. 
-4; What can I say,,,, £12:50 for a 175 glass of white wine!!! Don't bother go across the road for a equally good glass of wine for a quarter of the price,,, I will never be going into this hotel for a drink there is no atmosphere and not many people who drink in the bar,,,, I know why now,,, I feel like I was robbed, I didn't think Dick Turpin came this far up country until this week,,, NEVER AGAIN 
-4;" Despite a guaranteed reservation the hotel had clearly given my room away when i arrived at 11pm.   I had to wait 20 minutes while a room was &quot;cleaned&quot;. Ended up in an attic room with no heating ( cold December night) and the main air conditioning plant next door.  It wasn't so much this as an issue but that the Duty Manager was so disingenuous aboput the whole experience "
-4; Its manager Carlos Dias is rude, unprofessional and inattentive. Rarely I met such a luck of professionalism and passion. When we checked-in they couldn't find our booking, so they simply invited us to step out and to send them the booking.com email confirmation. I felt like an undesirable guest. When I told the manager they should improve their customer service, this guy simply reply saying that he's not payed enough to greet rude customers like us!?!?!   If I was the general manager I would fire this guy straight away.  As a frequent flyers, we will definitely stay at Hilton next time. 
-4; It's not often you have a stand up row in reception but that's how it ended when they refused bar and restaurant service at 10:45 and only allowed a room service pizza which you are forbidden to eat any where else.   There is no service culture here. Avoid at all cost.   Having booked here for the last 5 years with a corporate group we will not book again.   The rest of the group suffered a poor restaurant meal so avoid this as well. 
-4; Whilst the Hotel was well kept I would suggest that you check in advance if there any night tome functions that may be happening in the Hotel and the proximity of your room. Having stayed there on Saturday 26th we found there was a wedding taking place. This is fair enough but what we were not expecting was the noise in the bedroom to sound as if we were in the middle of the dance floor. This lasted until 1.00 pm. In fairness we were told on arrival that there might be some noise but there was no alternative room available so I would suggest you check in advance unless you are planning a late night yourself.       . our room to be surectl dSeptember we were adv 
-4; Came for a football tournament. We stayed in the standard accommodation and we're thoroughly disappointed. It had an unpleasant smell which lingered the whole weekend. The kitchen area was beyond dated, and barely worked. The beds didn't even have proper mattresses, and the bathroom was falling to bits. Also, the couches were stained, and the TV didn't work! Luckily, with the football being the reason for being there, we didn't have to spend much time in the accommodation! 
-4; Smallest room I've ever stayed in at a so called 4 star hotel and a single bed being described as a DOUBLE what a con. I stayed at the Shaftesbury on a theatre trip with my wife on Saturday evening and was looking forward to a 4 star DELUXE DOUBLE room as described on the booking. What I got was the equivalent of a converted store cupboard with a bed no bigger than a single. The bed length took up the whole width of the room so to get to the other side of the room you had to crawl over it. We are not big people (12 stone and 7 stone) and we found it totally inadequate. The authorities should clamp down on this misleading claim of being a double room and enforce them to describe the room fully i.e. Warning for children or very small adults only. If you our thinking that an alternative bigger, normal room may be offered then think again as when we complained we were told that ALL their rooms are of this size. My advice would be to look elsewhere as this hotel is not cheap and you will be very disappointed with what you will find. 
-4;"After travelling from Liverpool, stopping in Romford and doing four hours work, I eventually got to The Gleneagles in Southend on Sea at around 6:30pm after setting out at 6am in the morning.  Upon arrival I was greeted by a phone with a message to buzz &quot;0&quot; for assistance. It took me nearly 15 minutes to get someone to answer who informed me they would be right down. Nearly 10 minutes later and I was greeted with a minion who asked me my name which I gave him....... He then asked would it be booked in another name...... I said &quot;NO&quot; and showed him the email booking conformation on my phone. he then made excuse's, non of which made any sense, and was left to my own devices again for about another 10 mins, at this point the B&B owner turned up to inform me that she had double booked me, as she never checked the fax or email that was sent her, and accepted a phone booking in its stead.  I was pointed in the direction of some other hotels and when i found one I explained what had happened to be informed that she does it all the time...........  As for the rest of the B&B etc. I can't comment as I never got passed the so called reception area (a small phone desk with a phone on it). But based on my short experiance of the place it was a blessing in disguise."
-4; Stayed in Silver apartment - disgusting to say the least. I don't live in dirt at home so I certainly don't expect to pay to stay in filthy conditions. Staff completely disinterested in issues. You only receive automated text messages to ask if sorted. If you respond NO - you are promised a phone call which never happens. I took a collection of photographs showing the filth. A lot of the facilities such as swimming pool was not in full operation and the queues went on and on and on. I spent most the holiday stood in a queue to pay for things that are not included at over the top prices. FAMILIES SHOULD AVOID AT ALL COST. It sounds too good to be true and believe me most of the things children really want to do cost more. Add to that the filthy dirty toilets and not a place to spend you hard earned cash on. The carpet in the Pavillion was absolutely FILTHY and smelt awful and covered in stains. 
-4; We are occasionally tempted to use this awful and vastly overpriced Hotel. The temptation is due to its convenience if we arrive very late or leave very early with our young daughter !!! But upon reflection a short walk to the Marriott would make us feel a lot better !!  The Hilton is old and most rooms require refurbishment , it's not cleaned to an acceptable standard, staff are rude and clearly not trained in customer care.  If you are forced to stay then avoid the inedible breakfast that cost for 3 over £60 and was left virtually untouched as it was cold and extremely poor quality !  To summarise if this Hotel was in other location it would not survive !! 
-4; Having stayed a few times at Sofitel Gatwick North I am now finding that they are fast becoming quite arrogant because people keep giving it reasonable reviews without thinking hard what they are saying. In October more than 30 days advance booking it gave a price of £109 and stated a discount would be given for booking so well in advance. I didn't receive this. I have a copy of that offered discount. On challenging them they stated the discount was in the price. Following that the worded discount disappeared from the advert. No further reply from Accor (Sofitel). I am just another statistic not seen to be a loyal customer. Won't be staying there again. Don't think you are anyone special with them. Have a look at the Premier Inn reviews - worth ttrying ? 
-4; We stayed here overnight for a race I was attending in Padstow and booked a family room for the night. Our initial impressions of the room and the pub were that is was ok. The room was cleanish and the staff were polite and helpful. We went to Padstow for dinner and returned to go to bed and were horrified that the pub basically resembled a nightclub. Very loud music dance music being pumped out by a DJ in the rear courtyard until 23:30 meant that we were unable to hear the tv in our room let alone sleep. We went to the bar at one point and asked one of the staff to send the manager up to our room so we could discuss the noise. Nobody ever bothered coming up. We go away a lot to different parts of the country and this is by far the worst hotel we have ever stayed in. Please do not stay here. It is a noisy pubs with rooms not a hotel. 
-4; We're a family of four who booked two nights at the Molesweorth Arms a couple of weeks before going at the end of August. On arrival the hotel had no record of our booking. Three members of staff stared at the computer screen for several minutes, asking what our surname was, what our christian names were, even had we booked under another name? We explained that we definitely had booked in our own name (we're not spies) over the phone. The room and its facilities - including the view over the pedestrian precinct - had been described to us and our credit card details had been taken. My wife even recognised the voice of one of the members of staff who claimed to have no record of our booking. No room was available and it was eventually explained to us that had we asked for the name of the person who took our booking (foolishly we hadn't) they might have been able to help us - as if the mention of Tom, Harry or possibly Dick would have magically conjured up a vacant room. We left and found a room at the delightful Cross House Hotel in Padstow where, incidentally, the owner informed us he had welcomed other rejected Molesworth Arms' guests only a week before. So my advice, unless you like slightly grubby surroundings and diffident staff who seem more interested in their tattoos and hair extensions than they are in customer service, avoid the Moleworth Arms in Wadebridge. 
-4;Came together with a party of nearly 40 most off us stayed the evening started with us being occupied in the house great hall, it went down hill from then on too few staff who did not know what they were doing wine for the table which was expensive and poor in quality. the seating was so close together that my wife and many of our party had to stand up to let staff and people pass which on one table came to blows, food came after an hour which was not hot and insufficient to go around. Many went home or to bed early what a RIP OFF ,It made me ashamed to be considered a local.
-4; When we arrived we thought this was the most stunning hotel, we have stayed in the groups other hotel Lumpley Castle so knew it would be amazing.  Lovely theme room, welcoming staff and amazing gardens.  But then we went to dinner and despite being there when it opened 90mins wait for our food, no appology. The table next to us walked out. Food was very nice but 90mins is too long.  Upon returning to our room greeted by loud thudding music, as our comments mentioned this venue has weddings. At 11pm rang to ask when would the thudding end as we could not sleep, 1am!!! Then said when we rang to book should have been explained, but we booked online!   Be warned the porter told everyone there are weddings every weekend and outside music till 1am. It was hellish. We really considered checking out at 11am and going somewhere else the noise was so bad.   
-4; Arrived, late evening after booking this hotel online through the hotels own website to be told that their computer system allows them to over book rooms by 2.  Long and short of it all rooms gone and no room for me!!! Not what you want to hear after a 4 hour drive.  When booking the website said only 4 rooms left so I can only assume that the rooms were given out on a first come first served basis.  Having a booking number and confirmation meant nothing.  Im sure the hotel is nice but cant say that as I did not get a room. The only redeeming feature was the help I got finding a room from the lovely Samantha. It must have been hard dealing with a tired and grumpy traveller. However I was promised points on my priority card by way of compensation but this did not happen.  So be warned, book here and you may be left high and dry.   My advise go elsewhere... 
-4; Room 5052 junior suite is situated nxt to the lift so you will be kept up all night with the sound of the lift shaft and its mechanism. The state of the room was very poor for a junior suite as well. Not impressed at all as this was supposed to be a romantic break and concert which was ruined. 
-4; Without doubt, this is a hotel that does not live up to its reputation. My wife and I stop over in Chester once a month and usually book into the abode. I thought we would have a change but regret doing so. Our room was not ready on our arrival. We were offered a complimentary drink at the bar but after 25 minutes had to go back to reception to check if the room was now ready. Once entering the room I was quite shocked. I did not expect to see wall paper peeling away from the wall, as it was in a number of places. The bathroom cleanliness left a lot to be desired. No safe for personal belongings and a TV for which the remote only worked if you gave it a tap! All in all a very poor hotel indeed, The Abode seems to have set a standard that the Plaza can only dream of. 
-4;" We are in our 50's and have had the pleasure of staying in many hotels over a 30 year period, including Hilton in London. When my wife told me she had booked the Hilton in York as a special treat after a couple of very difficult years for me I really looked forward to the stay. The hotel was booked through Late rooms - but clearly the cause for this complaint is not their fault, What a disappointment!! the room was defined as a &quot;King&quot; Hilton guestroom (the King bit referring to the bed size) and as having traditional décor with a desk. The rooms of this type look quite large on their website, rest assured this is cute photography, as the room was very small and badly lit, but, we thought we were only sleeping in the room so what the heck' The real problem came when we got into the bed, sure enough it is large, it is also awfully uncomfortable, the mattress is either very dated or very cheap (or both?) as the corners appeared to be higher than the middle suggesting at least one or the other, the base of the bed was also an MDF or Hardboard panel so no springs to soften the supporting panel or awful mattress. I woke up at 3pm with a sore back and didn't get to sleep again, which ruined the Sunday morning early walk around this lovely city and my wife got hardly any sleep at all. The room was also cold, as the heating didn't come on until 7.00 in the morning so couldn't sit out to watch the TV (whilst I couldn't sleep).   The TV had an awfully grainy picture, but I know this isn't something that can just be fixed easily so didn't bother reporting it, and the bathroom extractor vent was so dirty I'm not surprised no-one will obviously go near it to clean it - on the room side this is.   One of the headboard lights had obviously been replaced and was not designed to be fixed to a shaped headboard as the opposite light was, as a result it was out of alignment and an entirely different finish to the opposite light - a small detail maybe - but we are talking Hilton here!!  This room is not worth anything near the £159.00 per night that we paid, In total we paid £193 for the 'break' and consider it a waste of money, we will never be going back and urge you not too go, oh? and the 'Traditional decor' for this read old and in need of a refurb!, some of the paint was yellow and the room was nothing like the photo's (Room 350 for info!) We didn't get to complain as we checked out as the desk was ridiculously busy, and they just took the room card off us, smiled and said goodbye! They know something! The only shining light was the valet parking guy that parks you car for you, great character and a lovely sense of humour, maybe they should take him out of valet parking and put him above ground!!   We are not used to complaining, and don't like raising a complaint, but there are limits. "
-4; Just terrible. Period.  Minimal staff that don't seem to understand basic requests.  What more can I say 
-4; My wife went for a spa experience day including afternoon tea. The Spa Reception staff were unhelpful, and one had his feet on the desk as he spoke to us. The instructions he gave were vague and mumbled, and we felt he was in a rush to get rid of us, although the room was empty and he had nothing to do. We eventually found the spa and changing rooms, despite there being no direction signs.The spa itself had a total of 2 people in, very poor for a Bank Holiday Monday. We soon realised why. The facilities were very basic, to put it politely. A pool, sauna, an aroma sauna (which had no heat), an ice room (?) and infrared sauna (out of use) and a steam room (overheated therefore impossible to even enter) a shower and that was it. There were no staff to advise on which order to use anything, or the benefits of the facilities. Nor were there any information signs. Thankfully the massage was a happier experience. Rachel was very friendly and a good masseuse. The afternoon was also very nice, lovely staff, and refreshment. The main downside to the Spa Experience, was just the actual Spa experience!! We certainly won't be coming again. 
-4; My wife and I stayed at this hotel last Saturday night (13/9/14). I had to leave very early in the morning for a business trip to the USA, and my wife got up later to go down to breakfast, She was completely ignored by the staff, and didn't even get a cup of coffee. She was too embarrassed to ask for service and left the breakfast room. This hotel is an ABSOLUTE DISGRACE. The mysogonistic staff should be severaly reprimanded and retrained. I would NEVER recommend this hotel to anyone. 
-4; Won't recommend this hotel, but i need to stay here as it is our company's preferred hotel & is close by our UK office. Rooms below par - old, lumpy beds, faulty aircon, flaky TV system etc, etc......... food OK - but overpriced. 
-4; Not much choice @ breakfast sittings.. Expensive in the bar& lack of organisation more staff needed .. Breakfast items weren't coming out regularly @ the same time to warrant a full breakfast plate .. 
-4; Booked a two night stay here in July. My girlfriend was in London already so arrived at the hotel in the afternoon to be told there were maintenance issues and that 95% of guests were being moved. When she enquired where, they said a sister 4 star hotel in Kensington and that they would arrange a complimentary taxi. While waiting for the taxi, two girls were checked in to a room there. She had to chase the taxi with reception and 15 minutes later arrived at the 3 star kensington townhouse hotel, near Earl's Court station. They offered us a complimentary breakfast at the hotel over the road, however this was not something we were fussy about as we had booked room only. She was shown to a room on the ground floor which was so small, there was not enough room to even put her bag on the floor, never mind when I was due to arrive in the evening with another bag - the room was literally a double bed and a cupboard for a bathroom. She complained to the manager and was moved to a bigger room on the top floor. The hotel itself was ok ish, however not what or where we'd booked. My girlfriend sent an email to the customer service team, due to the inconvenience she had experienced and also as the rates on their website showed a big difference between the nightly rates at the hotel we'd booked and where we actually ended up. We neither received a reply or any offer of compensation. Avoid. 
-4; Arrived early evening on Friday and were informed we could reserve a table at the restaurant. We then discovered there were no tables for almost 3 hours almost closing time for the restaurant. Would have been nice to have been informed this prior to arrival after a long drive.   In the room, we discovered the bed sheets were not tucked in fully, a duvet cover was ripped and the other cover was only 3/4 of the way on the duvet. a lovely bare footprint on the suede of the seat in the room, a half full shampoo container in the complimentary toiletries.  We had decided to order room service as the restaurant was so busy and after 7 attempts several of which the receiver appeared to be lifted and hung up again i finally managed to order. 30 minutes later some warmish food arrived. It was however the wrong sort of burger on the rolls. Another few attempts to phone eventually got through and was informed they would make a correct order and would be 20 minutes or so. I told them it was OK we would eat what we had but weren't happy.  On to breakfast the next day. The coffee cups were filthy and trying to find a clean one to replace them was not an easy task. My partner then found a hair in her beans, and to top it off one cooked into her fried egg yolk.   The receptionist was very helpful when confronted with our list of complaints and very professional in handling it and did discount the food due to the trouble, so well done to her. I was informed the hotel general manager would be informed and would e-mail me about it promptly... Still waiting. 
-4;" Just spent a weekend here, they don't really want the inconvenience of overnight guests and would much prefer corporate or group bookings.  Firstly the breakfast on the Saturday was moved to accommodate a function booked into the room usually used for breakfast with access to the hot buffet facilities, this meant trays of cold food left in a little annex off the main corridor as the mini heaters left under the trays didn't work. When we requested poached eggs we were advised that the kitchen was &quot;too busy&quot;, not something that I have experience at a hotel before.   The room was pretty grim with loads of hairs on the carpet and the shower having a broken water adjustment button.   At the bar despite the menu showing wine by the bottle it was only available to order by the glass as apparently there was no &quot;by the bottle stock&quot; and if you want a brandy it comes served in the same glasses they use for toothbrushes in the bathroom as brandy glasses as they are &quot;too delicate for the dishwasher&quot;.   This &quot;hotel&quot; even has a Christmas tree with flashing lights at the entrance to advertise for Christmas party bookings, just what every warm summer day needs!!!!  Avoid this place. "
